yearSeason,slugSeason,idTeam,idPlayer,typeGrid,namePlayer,nameTeam,typeEvent,typeAction,typeShot,dateGame,slugTeamHome,slugTeamAway,idGame,idEvent,numberPeriod,minutesRemaining,zoneBasic,nameZone,slugZone,zoneRange,locationX,locationY,secondsRemaining,distanceShot,isShotAttempted,isShotMade
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,7,1,11,Right Corner 3,Right Side,R,24+ ft.,233,22,46,23,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Step Back Jump shot,2PT Field Goal,20221020,PHI,MIL,22200015,11,1,11,Mid-Range,Center,C,16-24 ft.,-11,234,21,23,TRUE,TRUE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,18,1,10,Above the Break 3,Left Side Center,LC,24+ ft.,-192,197,51,27,TRUE,TRUE
2023,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Made Shot,Pullup Jump shot,2PT Field Goal,20221020,PHI,MIL,22200015,21,1,10,Mid-Range,Center,C,16-24 ft.,-1,205,16,20,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,26,1,9,Above the Break 3,Right Side Center,RC,24+ ft.,134,231,50,26,TRUE,TRUE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,20221020,PHI,MIL,22200015,31,1,9,Mid-Range,Right Side,R,8-16 ft.,118,58,2,13,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Running Layup Shot,2PT Field Goal,20221020,PHI,MIL,22200015,35,1,8,Restricted Area,Center,C,Less Than 8 ft.,27,11,44,2,TRUE,TRUE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,45,1,8,Right Corner 3,Right Side,R,24+ ft.,223,30,1,22,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,20221020,PHI,MIL,22200015,49,1,7,Restricted Area,Center,C,Less Than 8 ft.,-9,9,30,1,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,54,1,7,Above the Break 3,Right Side Center,RC,24+ ft.,191,195,5,27,TRUE,FALSE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,20221020,PHI,MIL,22200015,66,1,6,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-7,57,8,5,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Pullup Jump shot,2PT Field Goal,20221020,PHI,MIL,22200015,74,1,5,Mid-Range,Center,C,16-24 ft.,-56,183,15,19,TRUE,FALSE
2023,2022-23,1610612749,1629670,Shot Chart Detail,Jordan Nwora,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,83,1,4,Above the Break 3,Left Side Center,LC,24+ ft.,-173,220,45,27,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Jump Shot,2PT Field Goal,20221020,PHI,MIL,22200015,89,1,4,Mid-Range,Center,C,16-24 ft.,4,168,1,16,TRUE,TRUE
2023,2022-23,1610612749,201588,Shot Chart Detail,George Hill,Milwaukee Bucks,Made Shot,Pullup Jump shot,2PT Field Goal,20221020,PHI,MIL,22200015,111,1,3,Mid-Range,Left Side Center,LC,16-24 ft.,-108,147,8,18,TRUE,TRUE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,114,1,2,Right Corner 3,Right Side,R,24+ ft.,234,22,25,23,TRUE,FALSE
2023,2022-23,1610612749,201586,Shot Chart Detail,Serge Ibaka,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,122,1,1,Above the Break 3,Right Side Center,RC,24+ ft.,219,153,54,26,TRUE,FALSE
2023,2022-23,1610612749,1629670,Shot Chart Detail,Jordan Nwora,Milwaukee Bucks,Missed Shot,Step Back Jump shot,3PT Field Goal,20221020,PHI,MIL,22200015,129,1,1,Above the Break 3,Right Side Center,RC,24+ ft.,119,215,23,24,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,131,1,1,Above the Break 3,Left Side Center,LC,24+ ft.,-157,227,20,27,TRUE,TRUE
2023,2022-23,1610612749,202083,Shot Chart Detail,Wesley Matthews,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,136,1,0,Above the Break 3,Right Side Center,RC,24+ ft.,225,120,59,25,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Pullup Jump shot,2PT Field Goal,20221020,PHI,MIL,22200015,140,1,0,Mid-Range,Left Side Center,LC,16-24 ft.,-110,162,30,19,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,20221020,PHI,MIL,22200015,160,2,11,Mid-Range,Right Side,R,16-24 ft.,153,57,20,16,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,20221020,PHI,MIL,22200015,163,2,10,Restricted Area,Center,C,Less Than 8 ft.,-1,19,58,1,TRUE,TRUE
2023,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,178,2,9,Left Corner 3,Left Side,L,24+ ft.,-234,24,53,23,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Step Back Jump shot,3PT Field Goal,20221020,PHI,MIL,22200015,182,2,9,Left Corner 3,Left Side,L,24+ ft.,-248,75,17,25,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,188,2,8,Above the Break 3,Right Side Center,RC,24+ ft.,163,198,35,25,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,20221020,PHI,MIL,22200015,201,2,7,Restricted Area,Center,C,Less Than 8 ft.,18,31,28,3,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,214,2,6,Left Corner 3,Left Side,L,24+ ft.,-232,11,25,23,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,20221020,PHI,MIL,22200015,232,2,5,Mid-Range,Left Side,L,8-16 ft.,-105,79,53,13,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Step Back Jump shot,3PT Field Goal,20221020,PHI,MIL,22200015,235,2,5,Above the Break 3,Left Side Center,LC,24+ ft.,-137,222,19,26,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,20221020,PHI,MIL,22200015,239,2,4,In The Paint (Non-RA),Center,C,8-16 ft.,-5,94,56,9,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,248,2,4,Above the Break 3,Right Side Center,RC,24+ ft.,158,230,3,27,TRUE,FALSE
2023,2022-23,1610612749,1629670,Shot Chart Detail,Jordan Nwora,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,259,2,3,Above the Break 3,Center,C,24+ ft.,-31,261,38,26,TRUE,FALSE
2023,2022-23,1610612749,202083,Shot Chart Detail,Wesley Matthews,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,263,2,3,Above the Break 3,Left Side Center,LC,24+ ft.,-229,105,9,25,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Jump Shot,2PT Field Goal,20221020,PHI,MIL,22200015,268,2,2,Mid-Range,Left Side,L,8-16 ft.,-116,82,36,14,TRUE,FALSE
2023,2022-23,1610612749,202083,Shot Chart Detail,Wesley Matthews,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,271,2,1,Above the Break 3,Center,C,24+ ft.,18,247,58,24,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,276,2,1,Above the Break 3,Left Side Center,LC,24+ ft.,-143,214,38,25,TRUE,TRUE
2023,2022-23,1610612749,1629670,Shot Chart Detail,Jordan Nwora,Milwaukee Bucks,Made Shot,Pullup Jump shot,3PT Field Goal,20221020,PHI,MIL,22200015,280,2,0,Above the Break 3,Left Side Center,LC,24+ ft.,-123,230,57,26,TRUE,TRUE
2023,2022-23,1610612749,202083,Shot Chart Detail,Wesley Matthews,Milwaukee Bucks,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,20221020,PHI,MIL,22200015,292,2,0,Restricted Area,Center,C,Less Than 8 ft.,-5,5,2,0,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Running Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,306,3,11,Above the Break 3,Left Side Center,LC,24+ ft.,-104,241,34,26,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,20221020,PHI,MIL,22200015,318,3,10,Restricted Area,Center,C,Less Than 8 ft.,18,11,34,2,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Jump Bank Shot,2PT Field Goal,20221020,PHI,MIL,22200015,321,3,10,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-22,36,2,4,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,324,3,9,Above the Break 3,Left Side Center,LC,24+ ft.,-135,244,29,27,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,326,3,9,Above the Break 3,Left Side Center,LC,24+ ft.,-142,222,14,26,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,20221020,PHI,MIL,22200015,330,3,8,Restricted Area,Center,C,Less Than 8 ft.,-10,4,51,1,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,20221020,PHI,MIL,22200015,334,3,8,Restricted Area,Center,C,Less Than 8 ft.,-2,26,25,2,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Floating Jump shot,2PT Field Goal,20221020,PHI,MIL,22200015,339,3,8,Mid-Range,Left Side Center,LC,16-24 ft.,-108,169,13,20,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,343,3,7,Above the Break 3,Right Side Center,RC,24+ ft.,238,115,41,26,TRUE,FALSE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Pullup Jump shot,3PT Field Goal,20221020,PHI,MIL,22200015,350,3,7,Above the Break 3,Right Side Center,RC,24+ ft.,210,147,9,25,TRUE,FALSE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,372,3,6,Above the Break 3,Center,C,24+ ft.,54,272,12,27,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,377,3,5,Above the Break 3,Center,C,24+ ft.,49,260,47,26,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,381,3,5,Above the Break 3,Center,C,24+ ft.,-33,258,30,26,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,20221020,PHI,MIL,22200015,391,3,4,Restricted Area,Center,C,Less Than 8 ft.,-9,15,45,1,TRUE,TRUE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Pullup Jump shot,3PT Field Goal,20221020,PHI,MIL,22200015,394,3,4,Above the Break 3,Right Side Center,RC,24+ ft.,147,246,14,28,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Driving Layup Shot,2PT Field Goal,20221020,PHI,MIL,22200015,398,3,3,Restricted Area,Center,C,Less Than 8 ft.,10,5,45,1,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Putback Layup Shot,2PT Field Goal,20221020,PHI,MIL,22200015,400,3,3,Restricted Area,Center,C,Less Than 8 ft.,0,0,41,0,TRUE,TRUE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Driving Layup Shot,2PT Field Goal,20221020,PHI,MIL,22200015,417,3,3,Restricted Area,Center,C,Less Than 8 ft.,-18,27,17,3,TRUE,FALSE
2023,2022-23,1610612749,1629670,Shot Chart Detail,Jordan Nwora,Milwaukee Bucks,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,20221020,PHI,MIL,22200015,419,3,3,In The Paint (Non-RA),Left Side,L,8-16 ft.,-75,29,10,8,TRUE,FALSE
2023,2022-23,1610612749,202083,Shot Chart Detail,Wesley Matthews,Milwaukee Bucks,Made Shot,Driving Floating Jump Shot,2PT Field Goal,20221020,PHI,MIL,22200015,424,3,2,Mid-Range,Center,C,8-16 ft.,-7,139,44,13,TRUE,TRUE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Driving Floating Jump Shot,2PT Field Goal,20221020,PHI,MIL,22200015,428,3,2,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-50,12,14,5,TRUE,TRUE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,432,3,1,Above the Break 3,Center,C,24+ ft.,-21,270,42,27,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Pullup Jump shot,3PT Field Goal,20221020,PHI,MIL,22200015,436,3,1,Above the Break 3,Center,C,24+ ft.,-9,274,16,27,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Running Layup Shot,2PT Field Goal,20221020,PHI,MIL,22200015,440,3,0,Restricted Area,Center,C,Less Than 8 ft.,-2,10,57,1,TRUE,TRUE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,446,3,0,Above the Break 3,Right Side Center,RC,24+ ft.,147,233,29,27,TRUE,TRUE
2023,2022-23,1610612749,201588,Shot Chart Detail,George Hill,Milwaukee Bucks,Made Shot,Running Layup Shot,2PT Field Goal,20221020,PHI,MIL,22200015,456,3,0,Restricted Area,Center,C,Less Than 8 ft.,4,15,4,1,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,20221020,PHI,MIL,22200015,466,4,11,Mid-Range,Left Side Center,LC,16-24 ft.,-104,126,43,16,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Layup Shot,2PT Field Goal,20221020,PHI,MIL,22200015,470,4,11,Restricted Area,Center,C,Less Than 8 ft.,1,18,4,1,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Cutting Dunk Shot,2PT Field Goal,20221020,PHI,MIL,22200015,483,4,10,Restricted Area,Center,C,Less Than 8 ft.,1,11,5,1,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,493,4,9,Above the Break 3,Left Side Center,LC,24+ ft.,-92,265,30,28,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,20221020,PHI,MIL,22200015,496,4,8,Mid-Range,Left Side,L,8-16 ft.,-124,97,53,15,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Pullup Jump shot,2PT Field Goal,20221020,PHI,MIL,22200015,515,4,7,In The Paint (Non-RA),Center,C,Less Than 8 ft.,44,50,25,6,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Driving Layup Shot,2PT Field Goal,20221020,PHI,MIL,22200015,520,4,6,In The Paint (Non-RA),Center,C,Less Than 8 ft.,13,78,56,7,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Turnaround Hook Shot,2PT Field Goal,20221020,PHI,MIL,22200015,538,4,6,Restricted Area,Center,C,Less Than 8 ft.,4,38,7,3,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Running Layup Shot,2PT Field Goal,20221020,PHI,MIL,22200015,541,4,5,Restricted Area,Center,C,Less Than 8 ft.,-15,18,39,2,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Step Back Jump shot,3PT Field Goal,20221020,PHI,MIL,22200015,552,4,5,Above the Break 3,Left Side Center,LC,24+ ft.,-147,210,11,25,TRUE,FALSE
2023,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,557,4,4,Left Corner 3,Left Side,L,24+ ft.,-235,27,37,23,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,572,4,3,Above the Break 3,Right Side Center,RC,24+ ft.,116,260,30,28,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,579,4,2,Left Corner 3,Left Side,L,24+ ft.,-232,25,52,23,TRUE,FALSE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Driving Layup Shot,2PT Field Goal,20221020,PHI,MIL,22200015,591,4,1,Restricted Area,Center,C,Less Than 8 ft.,-18,26,24,3,TRUE,FALSE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Pullup Jump shot,3PT Field Goal,20221020,PHI,MIL,22200015,593,4,1,Above the Break 3,Left Side Center,LC,24+ ft.,-119,244,19,27,TRUE,FALSE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Made Shot,Cutting Layup Shot,2PT Field Goal,20221020,PHI,MIL,22200015,595,4,1,Restricted Area,Center,C,Less Than 8 ft.,-12,12,10,1,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,599,4,0,Right Corner 3,Right Side,R,24+ ft.,225,36,34,22,TRUE,FALSE
2023,2022-23,1610612749,202083,Shot Chart Detail,Wesley Matthews,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221020,PHI,MIL,22200015,611,4,0,Above the Break 3,Left Side Center,LC,24+ ft.,-127,226,24,25,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Jump Shot,2PT Field Goal,20221020,PHI,MIL,22200015,636,4,0,Mid-Range,Center,C,16-24 ft.,-6,220,0,22,TRUE,FALSE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221022,MIL,HOU,22200033,7,1,11,Above the Break 3,Left Side Center,LC,24+ ft.,-190,176,44,25,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Running Layup Shot,2PT Field Goal,20221022,MIL,HOU,22200033,11,1,11,Restricted Area,Center,C,Less Than 8 ft.,-18,26,20,3,TRUE,TRUE
2023,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Missed Shot,Running Jump Shot,3PT Field Goal,20221022,MIL,HOU,22200033,14,1,10,Left Corner 3,Left Side,L,24+ ft.,-230,29,56,23,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221022,MIL,HOU,22200033,17,1,10,Above the Break 3,Right Side Center,RC,24+ ft.,229,100,31,24,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Driving Floating Jump Shot,2PT Field Goal,20221022,MIL,HOU,22200033,26,1,10,In The Paint (Non-RA),Center,C,Less Than 8 ft.,47,58,7,7,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Running Layup Shot,2PT Field Goal,20221022,MIL,HOU,22200033,33,1,9,Restricted Area,Center,C,Less Than 8 ft.,-4,21,51,2,TRUE,TRUE
2023,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221022,MIL,HOU,22200033,40,1,9,Above the Break 3,Left Side Center,LC,24+ ft.,-141,221,38,26,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Layup Shot,2PT Field Goal,20221022,MIL,HOU,22200033,46,1,9,Restricted Area,Center,C,Less Than 8 ft.,-1,24,10,2,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221022,MIL,HOU,22200033,53,1,8,Above the Break 3,Right Side Center,RC,24+ ft.,110,257,40,27,TRUE,TRUE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Driving Hook Shot,2PT Field Goal,20221022,MIL,HOU,22200033,60,1,7,In The Paint (Non-RA),Center,C,Less Than 8 ft.,43,17,24,4,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221022,MIL,HOU,22200033,82,1,6,Above the Break 3,Left Side Center,LC,24+ ft.,-119,235,14,26,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Driving Layup Shot,2PT Field Goal,20221022,MIL,HOU,22200033,98,1,5,Restricted Area,Center,C,Less Than 8 ft.,-9,20,41,2,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Step Back Jump shot,3PT Field Goal,20221022,MIL,HOU,22200033,101,1,5,Above the Break 3,Left Side Center,LC,24+ ft.,-190,159,14,24,TRUE,TRUE
2023,2022-23,1610612749,1629670,Shot Chart Detail,Jordan Nwora,Milwaukee Bucks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20221022,MIL,HOU,22200033,109,1,4,Restricted Area,Center,C,Less Than 8 ft.,-15,22,38,2,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Putback Layup Shot,2PT Field Goal,20221022,MIL,HOU,22200033,111,1,4,Restricted Area,Center,C,Less Than 8 ft.,-17,15,35,2,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221022,MIL,HOU,22200033,118,1,4,Above the Break 3,Center,C,24+ ft.,65,267,6,27,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Driving Hook Shot,2PT Field Goal,20221022,MIL,HOU,22200033,121,1,3,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-61,26,27,6,TRUE,FALSE
